M70.88,"기타 사용,과용 및 압박과 관련된 연조직 장애,기타 부위","Other soft tissue disorders related to use, overuse and pressure, other (head, neck, ribs, skull, trunk, vertebral column)",
M70.89,"기타 사용,과용 및 압박과 관련된 연조직 장애,상세불명 부위","Other soft tissue disorders related to use, overuse and pressure, site unspecified",
M70.9,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애","Unspecified soft tissue disorders related to use, overuse and pressure",
M70.90,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,다발 부위","Unspecified soft tissue disorders related to use, overuse and pressure, multiple sites",
M70.91,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,어깨 부위","Unspecified soft tissue disorders related to use, overuse and pressure, shoulder region (clavicle, scapula, acromioclavicular joint, glenohumeral joints, sternoclavicular joints)",
M70.92,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,위팔","Unspecified soft tissue disorders related to use, overuse and pressure, upper arm (humerus, elbow joints)",
M70.93,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,아래팔","Unspecified soft tissue disorders related to use, overuse and pressure, forearm (radius, ulna, wrist joints)",
M70.94,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,손","Unspecified soft tissue disorders related to use, overuse and pressure, hand (carpus, fingers, metacarpus, joints between these bones)",
M70.95,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,골반 부위 및 넓적다리","Unspecified soft tissue disorders related to use, overuse and pressure, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M70.96,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,아래다리","Unspecified soft tissue disorders related to use, overuse and pressure, lower leg (fibula, tibia, knee joint)",
M70.97,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,발목 및 발","Unspecified soft tissue disorders related to use, overuse and pressure, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M70.98,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,기타 부위","Unspecified soft tissue disorders related to use, overuse and pressure, other (head, neck, ribs, skull, trunk, vertebral column)",
M70.99,"상세불명의 사용, 과용 및 압박과 관련된 연조직 장애,상세불명 부위","Unspecified soft tissue disorders related to use, overuse and pressure, site unspecified",
M71,기타 윤활낭 병증,Other bursopathies,
M71.0,윤활낭의 고름집(농양),Abscess of bursa,
M71.00,"윤활낭의 고름집(농양) ,다발 부위","Abscess of bursa, multiple sites",
M71.01,"윤활낭의 고름집(농양) ,어깨 부위","Abscess of bursa, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.02,"윤활낭의 고름집(농양) ,위팔","Abscess of bursa, upper arm (humerus, elbow joints)",
M71.03,"윤활낭의 고름집(농양) ,아리팔","Abscess of bursa, forearm (radius, ulna, wrist joints)",
M71.04,"윤활낭의 고름집(농양) ,손","Abscess of bursa, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.05,"윤활낭의 고름집(농양) ,골반 부위 및 넓적다리","Abscess of bursa, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.06,"윤활낭의 고름집(농양) ,아래다리","Abscess of bursa, lower leg (fibula, tibia, knee joint)",
M71.07,"윤활낭의 고름집(농양) ,발목 및 발","Abscess of bursa, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.08,"윤활낭의 고름집(농양) ,기타 부위","Abscess of bursa, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.09,"윤활낭의 고름집(농양) ,상세불명 부위","Abscess of bursa, site unspecified",
M71.1,기타 감염성 윤활낭염,Other infective bursitis,
M71.10,"기타 감염성 윤활낭염 ,다발 부위","Other infective bursitis, multiple sites",
M71.11,"기타 감염성 윤활낭염 ,어깨 부위","Other infective bursitis, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.12,"기타 감염성 윤활낭염 ,위팔","Other infective bursitis, upper arm (humerus, elbow joints)",
M71.13,"기타 감염성 윤활낭염 ,아래팔","Other infective bursitis, forearm (radius, ulna, wrist joints)",
M71.14,"기타 감염성 윤활낭염 ,손","Other infective bursitis, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.15,"기타 감염성 윤활낭염 ,골반 부위 및 넓적다리","Other infective bursitis, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.16,"기타 감염성 윤활낭염 ,아래다리","Other infective bursitis, lower leg (fibula, tibia, knee joint)",
M71.17,"기타 감염성 윤활낭염 ,발목 및 발","Other infective bursitis, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.18,"기타 감염성 윤활낭염 ,기타 부위","Other infective bursitis, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.19,"기타 감염성 윤활낭염 ,상세불명 부위","Other infective bursitis, site unspecified",
M71.2,오금부의 윤활막 낭포(베이커),Synovial cyst of popliteal space(Baker),
M71.26,"오금부의 윤활막 낭포[베이커],아래다리","Synovial cyst of popliteal space, ［Baler］Lower leg (fibula, tibia, knee joint)",
M71.3,상세불명의 윤활막 낭포,Synovial cyst NOS,
M71.3,기타 윤활낭 낭포,Other bursal cyst,
M71.30,"기타 윤활낭 낭포 ,다발부위","Other bursal cyst, multiple sites",
M71.30,"상세불명의 윤활막 낭포 ,다발부위","Synovial cyst NOS, multiple sites",
M71.31,"상세불명의 윤활막 낭포,어깨 부위","Synovial cyst NOS, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.31,"기타 윤활낭 낭포,어깨 부위","Other bursal cyst, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.32,"상세불명의 윤활막 낭포,위팔","Synovial cyst NOS, upper arm (humerus, elbow joints)",
M71.32,"기타 윤활낭 낭포,위팔","Other bursal cyst, upper arm (humerus, elbow joints)",
M71.33,"기타 윤활낭 낭포,아래팔","Other bursal cyst, forearm (radius, ulna, wrist joints)",
M71.33,"상세불명의 윤활막 낭포,아래팔","Synovial cyst NOS, forearm (radius, ulna, wrist joints)",
M71.34,"상세불명의 윤활막 낭포,손","Synovial cyst NOS, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.34,"기타 윤활낭 낭포,손","Other bursal cyst, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.35,"기타 윤활낭 낭포,골반 부위 및 넓적다리","Other bursal cyst, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.35,"상세불명의 윤활막 낭포,골반 부위 및 넓적다리","Synovial cyst NOS, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.36,"기타 윤활낭 낭포,아래다리","Other bursal cyst, lower leg (fibula, tibia, knee joint)",
M71.36,"상세불명의 윤활막 낭포,아래다리","Synovial cyst NOS, lower leg (fibula, tibia, knee joint)",
M71.37,"상세불명의 윤활막 낭포,발목 및 발","Synovial cyst NOS, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.37,"기타 윤활낭 낭포,발목 및 발","Other bursal cyst, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.38,"기타 윤활낭 낭포,기타 부위","Other bursal cyst, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.38,"상세불명의 윤활막 낭포,기타 부위","Synovial cyst NOS, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.39,"상세불명의 윤활막 낭포,상세불명 부위","Synovial cyst NOS, site unspecified",
M71.39,"기타 윤활낭 낭포,상세불명 부위","Other bursal cyst, site unspecified",
M71.4,윤활낭의 칼슘 침착,Calcium deposit in bursa,
M71.40,"윤활낭의 칼슘 침착,다발 부위","Calcium deposit in bursa, multiple sites",
M71.41,"윤활낭의 칼슘 침착,어깨 부위","Calcium deposit in bursa, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.42,"윤활낭의 칼슘 침착,위팔","Calcium deposit in bursa, upper arm (humerus, elbow joints)",
M71.43,"윤활낭의 칼슘 침착,아래팔","Calcium deposit in bursa, forearm (radius, ulna, wrist joints)",
M71.44,"윤활낭의 칼슘 침착,손","Calcium deposit in bursa, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.45,"윤활낭의 칼슘 침착,골반 부위 및 넓적다리","Calcium deposit in bursa, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.46,"윤활낭의 칼슘 침착,아래다리","Calcium deposit in bursa, lower leg (fibula, tibia, knee joint)",
M71.47,"윤활낭의 칼슘 침착,발목 및 발","Calcium deposit in bursa, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.48,"윤활낭의 칼슘 침착,기타 부위","Calcium deposit in bursa, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.49,"윤활낭의 칼슘 침착,상세불명 부위","Calcium deposit in bursa, site unspecified",
M71.5,달리 분류되지 않은 기타 윤활낭염,Other bursitis NEC,
M71.50,"달리 분류되지 않은 기타 윤활낭염,다발 부위","Other bursitis NEC, multiple sites",
M71.51,"달리 분류되지 않은 기타 윤활낭염,어깨 부위","Other bursitis NEC, shoulder region (clavicle, scapula, acromioclavicualr joints, glenohumeral joints, sternoclavicular joints)",
M71.52,"달리 분류되지 않은 기타 윤활낭염,위팔","Other bursitis NEC, upper arm (humerus, elbow joints)",
M71.53,"달리 분류되지 않은 기타 윤활낭염,아래팔","Other bursitis NEC, forearm (radius, ulna, wrist joints)",
M71.54,"달리 분류되지 않은 기타 윤활낭염,손","Other bursitis NEC, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.55,"달리 분류되지 않은 기타 윤활낭염,골반 부위 및 넓적다리","Other bursitis NEC, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.56,"달리 분류되지 않은 기타 윤활낭염,아래다리","Other bursitis NEC, lower leg (fibula, tibia, knee joint)",
M71.57,"달리 분류되지 않은 기타 윤활낭염,발목 및 발","Other bursitis NEC, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.58,"달리 분류되지 않은 기타 윤활낭염,기타 부위","Other bursitis NEC, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.59,"달리 분류되지 않은 기타 윤활낭염,상세불명 부위","Other bursitis NEC, site unspecified",
M71.8,기타 명시된 윤활낭병증,Other specified bursopathies,
M71.80,"기타 명시된 윤활낭병증,다발 부위","Other specified bursopathies, multiple sites",
M71.81,"기타 명시된 윤활낭병증,어깨 부위","Other specified bursopathies, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.82,"기타 명시된 윤활낭병증,위팔","Other specified bursopathies, upper arm (humerus, elbow joints)",
M71.83,"기타 명시된 윤활할낭병증,아래팔","Other specified bursopathies, forearm (radius, ulna, wrist joints)",
M71.84,"기타 명시된 윤활낭병증,손","Other specified bursopathies, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.85,"기타 명시된 윤활낭병증,골반 부위 및 넓적다리","Other specified bursopathies, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.86,"기타 명시된 윤활낭병증,아래다리","Other specified bursopathies, lower leg (fibula, tibia, knee joint)",
M71.87,"기타 명시된 윤활낭병증,발목 및 발","Other specified bursopathies, ankle and foot (metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M71.88,"기타 명시된 윤활낭병증,기타 부위","Other specified bursopathies, other (head, neck, ribs, skull, trunk, vertebral column)",
M71.89,"기타 명시된 윤활낭병증,상세불명 부위","Other specified bursopathies, site unspecified",
M71.9,상세불명의 윤활낭병증,"Bursopathy, unspecified",
M71.9,상세불명의 윤활낭염,Bursitis NOS,
M71.90,"상세불명의 윤활낭병증 ,다발부위","Bursopathy, unspecified, multiple sites",
M71.90,"상세불명의 윤활낭염 ,다발부위","Bursitis NOS, multiple sites",
M71.91,"상세불명의 윤활낭병증,어깨 부위","Bursopathy, unspecified, shoulder region (clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M71.91,"상세불명의 윤활낭염,어깨 부위","Bursitis NOS, shoulder region (clavicle, scapula, acromioclavicular joints, glenohemeral joints, sternoclavicular joints)",
M71.92,"상세불명의 윤활낭염,위팔","Bursitis NOS, upper arm (humerus, elbow joints)",
M71.92,"상세불명의 윤활낭병증,위팔","Bursopathy, unspecified, upper arm (humerus, elbow joints)",
M71.93,"상세불명의 윤활낭염,아래팔","Bursitis NOS, forearm (radius, ulna, wrist joints)",
M71.93,"상세불명의 윤활낭병증,아래팔","Bursopathy, unspecified, forearm (radius, ulna, wrist joints)",
M71.94,"상세불명의 윤활낭염,손","Bursitis NOS, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.94,"상세불명의 윤활낭병증,손","Bursopathy, unspecified, hand (carpus, fingers, metacarpus, joints between these bones)",
M71.95,"상세불명의 윤활낭병증,골반 부위 및 넓적다리","Bursopathy, unspecified, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.95,"상세불명의 윤활낭염,골반 부위 및 넓적다리","Bursitis NOS, pelvic region and thigh (buttock, femur, pelvis, hip(joint) , sacroiliac joint)",
M71.96,"상세불명의 윤활낭염,아래다리","Bursitis NOS, lower leg (fibula, tibia, knee joint)",
M71.96,"상세불명의 윤활낭병증,아래다리","Bursopathy, unspecified, lower leg (fibula, tibia, knee joint)",
